-530.4143597812553,-530.3480684426286,-530.3923086524469,-530.4143810046709,-530.3480153840895,-530.2816285400927,-531.4933111400543,-531.5818233948143,-523.9826991890378,-518.2801265929281,-525.9104492196366,-530.4070270911654,-530.3701514065605,-530.3553905210107,-530.370172629976,-530.3701832416838,-530.3406933057076,-530.3186103417758,-531.5154577742329,-530.3627656579316,2
0.2479319410394257,0.3108275331700977,0.2778357336199127,0.163197454256348,0.0665566313216319,-0.0183158076628746,0.0854666946212396,0.0999728991838768,0.096120849252471,0.2329588213336358,0.1851318542790143,0.1888990105480081,0.2258065302764644,0.2074482757824215,0.1739789493811597,0.473727859608117,0.414896551564843,0.0112908570992081,-1.1562894852455177,0.0592557763552584,0
-530.3775371551892,-530.384922903818,-530.4291525019286,-530.3922768173234,-530.4144022280865,-530.4512673009838,-530.4217561415919,-530.4070164794576,-530.4364745803105,-530.4585999910736,-530.3849016804024,-530.3627656579316,-530.3996413425367,-530.3701832416838,-530.3775477668971,-530.4144128397943,-530.3554435795496,-530.3185572832367,-528.5189071457248,-518.2940597652696,2
-152.68119722361493,-152.7685069764737,-152.85581672933242,-152.9431264821912,-153.03043623505,-153.11774598790868,-153.20505574076748,-153.29236549362625,-153.37967524648502,-153.46698499934374,-153.5542947522025,-153.64160450506122,-153.72891425792,-153.81622401077877,-153.90353376363757,-153.99084351649626,-154.07815326935506,-154.16546302221374,-154.25277277507254,-154.34008252793132,2
-0.9191814861620718,-1.0484533105817786,0.0301478618597988,0.1631443957173311,-0.9711045724274864,0.0593512817254436,-1.1931863932662008,0.022082963931793,0.1072737541503257,0.3405297033023657,0.2663326423647124,-1.0491536832966208,0.0628849804228233,-0.0664611259515221,0.1037400554528705,0.2368214829728148,0.2738669549026999,0.1740638430435717,0.0073963603365586,-0.0517745223562878,1
0.0668749825556579,0.0446646781302092,0.1556631417183605,0.2703438679130935,-1.0525494297925715,0.1369228657435013,0.2218908100981932,0.1664446368431721,0.0889154996562827,-0.0146017099328223,0.1630488903471459,0.5111022944798014,0.5482220483641745,0.4000719957682551,0.3925695183536626,0.3553648708068022,0.096439200486497,0.0186341588967498,0.1551431680361154,0.0998349469824479,1
0.3296739262229153,0.2185056753100155,0.1334846724163068,0.2075862279837749,0.2630005661154763,0.4407466717657052,0.5334929979377718,0.5000873417833757,0.3817667998132291,0.2225593476896403,0.2296161333766265,0.2298071441170723,0.1262793228201185,0.2076817333540355,0.2928088533257026,0.1889414573791764,-1.0709501311178584,0.1185646112495338,0.1740638430435717,0.1853228650193847,1
-530.4217773650074,-530.3849122921102,-530.4144022280865,-530.4070058677498,-530.3554117444262,-530.3774947083581,-530.4143385578398,-530.4733396532076,-530.4733502649156,-530.4217561415919,-530.4217243064685,-530.4217243064685,-530.4217349181762,-530.3775371551892,-530.3628081047628,-530.4069952560421,-530.384869845279,-530.4365064154339,-530.4512460775682,-530.4143703929631,0
-139.3186650453376,-152.1025363734736,-184.6225241397412,-178.28320066056676,-139.2327208238653,-143.76821779612965,-187.08350055082497,-190.0481994759924,-137.90750953038415,-135.1139350051997,-185.02304647071207,-190.7855221573529,-137.50212106900807,-131.02878830026,-187.4120131574226,-190.86005879294015,-141.16955911981577,-132.31777719154465,-182.95664519075612,-194.5483488495749,3
-530.384869845279,-530.3332863336632,-530.3553905210107,-530.3406720822919,-530.355422356134,-530.3996625659522,-530.3848804569868,-530.399620119121,-530.3996307308288,-530.3701407948527,-530.3554117444262,-518.2270256070968,-518.2345811430505,-530.4070058677498,-530.414317334424,-530.4070058677498,-530.4586318261969,-530.4585787676579,-530.3922768173234,-530.3554117444262,0
