14998,0.0,0.0
6010,0.0,2.173648472832049
15860,0.0,0.0
19860,0.0,0.0
16276,0.0,0.0
19092,0.0,0.0
19956,0.0,0.0
18785,0.0,0.0
12638,4.063961993504376,2.784340368244435
6639,3.552819978151563,2.581988897397369
11183,0.0,2.173648472832049
19577,0.0,0.0
19663,0.0,3.1622776601683795
5047,0.0,2.784340368199217
12408,4.377037904370521,3.1622776601683795
6156,2.7907267508956313,2.5819888974769962
13985,0.0,0.0
16306,0.0,0.0
12127,0.0,2.581988897476996
16194,0.0,0.0
19803,0.0,0.0
10900,0.0,2.173648472832049
19945,0.0,0.0
17293,0.0,0.0
10293,0.0,3.133129179559873
18742,0.0,0.0
10734,0.0,2.173648472832049
17834,0.0,2.581988897476996
11756,0.0,0.0
17424,0.0,0.0
19736,0.0,0.0
13773,0.0,0.0
8738,0.0,2.5819888974769967
19503,0.0,3.1622776601683795
16547,0.0,0.0
17649,3.0884254277231875,2.581988897476996
16179,0.0,0.0
10804,0.0,2.173648472832049
15189,0.0,0.0
16882,0.0,0.0
5378,2.7907267508956313,2.5819888974769962
11116,3.552819978151563,2.173648472832049
15758,0.0,0.0
14867,0.0,0.0
18071,4.469040663711847,3.1331291794453167
18920,0.0,2.581988897397369
8381,3.0884254277231875,2.5819888974769962
19647,0.0,0.0
14725,0.0,0.0
11129,0.0,2.173648472832049
17208,0.0,0.0
14955,0.0,0.0
14040,0.0,0.0
11472,3.0884254277231875,2.5819888974769967
7939,2.5823224712325414,2.5819888974769962
11473,3.0884254277231875,2.5819888974769967
15185,0.0,0.0
5986,4.036981109691311,2.5819888974769962
10205,3.693923291292828,2.173648472832049
4681,0.0,2.7843403681539995
9945,0.0,2.5819888974769962
17025,0.0,0.0
19775,0.0,0.0
5074,2.5823224712325406,2.784340368199217
10964,3.0884254277231875,2.5819888974769967
5979,3.2785333858873553,3.133129179502595
15971,0.0,0.0
15274,0.0,0.0
14877,0.0,0.0
15541,0.0,0.0
16044,0.0,0.0
15628,0.0,0.0
18688,0.0,3.1622776601683795
18591,0.0,0.0
18586,0.0,0.0
10711,0.0,2.173648472832049
17108,0.0,0.0
16770,0.0,0.0
10199,4.2761798705987895,2.5819888973973693
15269,0.0,0.0
19492,0.0,3.1622776601683795
13558,0.0,0.0
4261,0.0,2.5819888973973697
15201,0.0,0.0
4657,2.7907267508956313,2.5819888974769967
19640,0.0,0.0
19800,0.0,0.0
6720,4.277057017722822,3.133129179502595
17376,0.0,0.0
9104,3.457165907128491,2.173648472832049
11798,0.0,0.0
13581,0.0,0.0
18628,0.0,0.0
6735,3.8949159644811813,3.133129179502595
15574,0.0,0.0
16239,0.0,0.0
14846,0.0,0.0
19629,0.0,0.0
17193,0.0,0.0
18944,0.0,0.0
13020,0.0,3.133129179502595
5539,3.0884254277231875,3.1331291795598726
11014,0.0,2.5819888974769962
6489,4.2761798705987895,3.1331291794453167
19129,0.0,0.0
13234,0.0,2.5819888974769962
5069,3.623286509262707,2.784340368199217
4711,3.8949159644811813,3.133129179502595
16630,0.0,0.0
18696,0.0,3.1622776601683795
15244,0.0,0.0
10819,3.0884254277231875,2.581988897397369
19078,0.0,0.0
8559,3.4571659071284913,2.581988897476996
18973,0.0,0.0
17414,0.0,0.0
12149,4.2761798705987895,2.581988897476996
17765,0.0,2.581988897476996
19479,0.0,0.0
15866,0.0,0.0
13011,0.0,3.133129179502595
19482,0.0,0.0
11308,0.0,1.960542103096806e-05
19013,0.0,0.0
11559,0.0,2.5819888974769967
11020,0.0,2.5819888974769962
16511,0.0,0.0
11570,0.0,2.5819888974769967
5501,0.0,3.133129179502595
13058,0.0,2.5819888974769962
17726,3.2785333858873553,2.173648472770128
16047,0.0,0.0
8531,3.088425427723188,2.17364847289397
15797,0.0,0.0
17787,3.088425427723188,2.581988897476996
6874,0.0,1.960542103096806e-05
19897,0.0,0.0
17746,0.0,2.5819888973973697
14730,0.0,0.0
12594,3.552819978151563,2.784340368244435
5562,4.558594719236307,3.1331291795598726
17714,0.0,2.173648472770128
4321,3.0884254277231875,3.1622776601683795
13320,0.0,2.5819888974769967
16857,0.0,0.0
4700,0.0,3.133129179502595
5566,4.020672033907488,3.1331291795598726
10869,4.558594719236307,2.173648472832049
15093,0.0,0.0
15887,0.0,0.0
16158,0.0,0.0
10730,2.7907267508956313,2.173648472832049
12611,3.4571659071284917,3.1331291795025944
10994,3.0884254277231875,2.5819888974769967
8637,0.0,2.173648472832049
18987,0.0,0.0
6755,3.0884254277231875,2.5819888974769962
15665,0.0,0.0
12212,3.088425427723188,2.5819888974769962
16417,0.0,0.0
18766,0.0,0.0
11458,0.0,2.5819888974769967
15805,0.0,0.0
10908,0.0,2.173648472832049
5559,4.2761798705987895,3.1331291795598726
18933,0.0,0.0
11672,0.0,0.0
20112,0.0,0.0
6747,0.0,2.5819888974769962
13724,0.0,0.0
11011,0.0,2.5819888974769962
15150,0.0,0.0
12216,3.0884254277231875,2.5819888974769962
16637,0.0,0.0
13972,0.0,0.0
16474,0.0,0.0
17154,0.0,0.0
14971,0.0,0.0
12201,0.0,2.5819888974769962
6659,0.0,2.581988897397369
17142,0.0,0.0
17687,0.0,6.458927184394858e-06
8596,4.2761798705987895,2.5819888974769962
10937,3.8949159644811813,2.5819888974769962
15834,0.0,0.0
17095,0.0,0.0
15733,0.0,0.0
16133,0.0,0.0
19933,0.0,0.0
16264,0.0,0.0
12263,3.623286509262707,2.7843403681539995
13555,0.0,0.0
11227,0.0,2.5819888974769962
15624,0.0,0.0
17209,0.0,0.0
18278,0.0,3.1622776601683795
9981,3.2785333858873558,2.5819888974769962
17784,3.088425427723188,2.581988897476996
18293,0.0,3.1622776601683795
15109,0.0,0.0
16914,0.0,0.0
16439,0.0,0.0
17030,0.0,0.0
16792,0.0,0.0
13755,0.0,0.0
19901,0.0,0.0
9819,0.0,2.784340368199217
13411,0.0,3.1622776601683795
5727,4.036981109691311,3.1622776601683795
13827,0.0,0.0
15483,0.0,0.0
19140,0.0,0.0
13397,0.0,3.0511555718146237
19728,0.0,0.0
12153,4.2761798705987895,2.5819888974769962
17026,0.0,0.0
19354,0.0,0.0
13310,0.0,2.5819888974769967
5375,0.0,2.784340368199217
6851,0.0,2.5819888974769962
11633,0.0,0.0
16546,0.0,0.0
18616,0.0,0.0
5510,2.7907267508956313,3.133129179502595
11555,0.0,2.5819888974769967
18860,0.0,0.0
12641,4.063961993504376,2.784340368244435
13672,0.0,0.0
17338,0.0,0.0
16352,0.0,0.0
17207,0.0,0.0
15957,0.0,0.0
15830,0.0,0.0
13282,0.0,2.5819888974769967
5990,4.618802153517007,2.581988897397369
13911,0.0,0.0
19146,0.0,0.0
16035,0.0,0.0
13241,0.0,2.5819888974769962
18046,4.2761798705987895,3.1622776601683795
19400,0.0,0.0
4775,4.2761798705987895,3.1331291794453167
11749,0.0,0.0
12968,0.0,0.0
19164,0.0,0.0
15839,0.0,0.0
6098,2.7907267508956313,2.17364847289397
14702,0.0,0.0
18672,0.0,3.1622776601683795
6777,3.4209438964790317,2.5819888974769962
4766,0.0,2.784340368244435
16996,0.0,0.0
19760,0.0,0.0
4851,0.0,2.5819888973973693
8724,0.0,2.5819888974769967
10794,0.0,2.173648472832049
16842,0.0,0.0
10761,0.0,2.5819888974769967
19921,0.0,0.0
16535,0.0,0.0
9868,0.0,2.173648472832049
17157,0.0,0.0
11771,0.0,0.0
14665,0.0,0.0
18899,0.0,2.581988897397369
8339,0.0,2.5819888974769967
19463,0.0,0.0
14707,0.0,0.0
16832,0.0,0.0
11662,0.0,0.0
13641,0.0,0.0
15832,0.0,0.0
13813,0.0,0.0
18605,0.0,0.0
17043,0.0,0.0
11303,0.0,2.5819888974769962
5526,3.8949159644811813,3.133129179502595
18630,0.0,0.0
15094,0.0,0.0
12148,4.2761798705987895,2.581988897476996
14750,0.0,0.0
14941,0.0,0.0
8641,0.0,2.173648472832049
16822,0.0,0.0
9123,0.0,2.5819888974769962
11736,0.0,0.0
14907,0.0,0.0
7047,3.693923291292828,2.5819888974769967
19600,0.0,0.0
17444,0.0,0.0
17325,0.0,0.0
13818,0.0,0.0
15239,0.0,0.0
18809,0.0,0.0
16536,0.0,0.0
11455,0.0,2.5819888974769967
12131,0.0,2.581988897476996
16722,0.0,0.0
7932,3.4571659071284913,2.5819888974769962
18750,0.0,0.0
15327,0.0,0.0
15527,0.0,0.0
