timestamp,cpu,voltage,cpu_z,voltage_z,relation_signal,label
2025-10-15 05:53:00,37.983499,11.904,-130.73390552043819,0.0,-130.73390552043819,0
2025-10-15 05:53:30,32.858669000000006,12.0,-185.1171040051763,1.174785691940914,-183.94231831323538,0
2025-10-15 05:54:00,32.412104,12.0,-189.85592129888894,1.174785691940914,-188.68113560694803,0
2025-10-15 05:54:30,37.271965,12.0,-138.2844964182123,1.174785691940914,-137.1097107262714,0
2025-10-15 05:55:00,37.741769,12.0,-133.29907364693526,1.174785691940914,-132.12428795499434,0
2025-10-15 05:55:30,33.08461200000001,12.0,-182.71946290971806,1.174785691940914,-181.54467721777715,0
2025-10-15 05:56:00,32.517683000000005,12.0,-188.73554780107136,1.174785691940914,-187.56076210913045,0
2025-10-15 05:56:30,37.003737,12.0,-141.13085357799406,1.174785691940914,-139.95606788605315,0
2025-10-15 05:57:00,38.050987,12.0,-130.01774258443098,1.174785691940914,-128.84295689249007,0
2025-10-15 05:57:30,33.18019,12.0,-181.7052171016085,1.174785691940914,-180.53043140966759,0
2025-10-15 05:58:00,32.207871999999995,12.0,-192.02317160630116,1.174785691940914,-190.84838591436025,0
2025-10-15 05:58:30,36.52245,12.0,-146.23813058993872,1.174785691940914,-145.0633448979978,0
2025-10-15 05:59:00,38.056049,12.0,-129.9640261195473,1.174785691940914,-128.7892404276064,0
2025-10-15 05:59:30,34.017104,11.904,-172.82413027986883,0.0,-172.82413027986883,0
2025-10-15 06:00:00,32.156240999999994,12.0,-192.5710646917236,1.174785691940914,-191.39627899978268,0
2025-10-15 06:00:30,35.575042,11.904,-156.29174745333293,0.0,-156.29174745333293,0
2025-10-15 06:01:00,37.936269,12.0,-131.23509647983278,1.174785691940914,-130.06031078789186,0
2025-10-15 06:01:30,34.820060999999995,12.0,-164.30338521989427,1.174785691940914,-163.12859952795336,0
2025-10-15 06:02:00,32.278265000000005,12.0,-191.27618165913478,1.174785691940914,-190.10139596719387,0
2025-10-15 06:02:30,34.143412999999995,12.0,-171.4837760793571,1.174785691940914,-170.3089903874162,0
2025-10-15 06:03:00,37.469302,12.0,-136.19041383608126,1.174785691940914,-135.01562814414035,0
2025-10-15 06:03:30,35.8836,12.0,-153.01742011797668,1.174785691940914,-151.84263442603577,0
2025-10-15 06:04:00,32.901917999999995,12.0,-184.65815825453367,1.174785691940914,-183.48337256259276,0
2025-10-15 06:04:30,33.566520999999995,12.0,-177.60558541552194,1.174785691940914,-176.43079972358103,0
2025-10-15 06:05:00,37.199071,12.0,-139.0580262465864,1.174785691940914,-137.88324055464548,0
2025-10-15 06:05:30,36.902912,12.0,-142.20077901693034,1.174785691940914,-141.02599332498943,0
2025-10-15 06:06:00,33.29096,12.0,-180.52975822860117,1.174785691940914,-179.35497253666026,0
2025-10-15 06:06:30,32.75335,12.0,-186.2347184589659,1.174785691940914,-185.05993276702497,0
2025-10-15 06:07:00,37.363129,11.904,-137.31709068833197,0.0,-137.31709068833197,0
2025-10-15 06:07:30,37.83568,11.904,-132.30251755572823,0.0,-132.30251755572823,0
2025-10-15 06:08:00,32.963898,11.904,-184.00044460508883,0.0,-184.00044460508883,0
2025-10-15 06:08:30,32.555460999999994,11.904,-188.3346587038026,0.0,-188.3346587038026,0
2025-10-15 06:09:00,37.144955,11.904,-139.63228942589188,0.0,-139.63228942589188,0
2025-10-15 06:09:30,37.855261,12.0,-132.09472970529623,1.174785691940914,-130.91994401335532,0
2025-10-15 06:10:00,33.236794,12.0,-181.10455199329658,1.174785691940914,-179.92976630135567,0
2025-10-15 06:10:30,32.079966,12.0,-193.3804727041695,1.174785691940914,-192.2056870122286,0
2025-10-15 06:11:00,35.927696,12.0,-152.54948625082739,1.174785691940914,-151.37470055888647,0
2025-10-15 06:11:30,37.737619,12.0,-133.34311223430527,1.174785691940914,-132.16832654236435,0
2025-10-15 06:12:00,34.207947000000004,12.0,-170.79896012819103,1.174785691940914,-169.62417443625012,0
2025-10-15 06:12:30,32.435678,12.0,-189.60576089921142,1.174785691940914,-188.4309752072705,0
2025-10-15 06:13:00,34.893454000000006,12.0,-163.52456014932784,1.174785691940914,-162.34977445738693,0
2025-10-15 06:13:30,37.297725,12.0,-138.011138825284,1.174785691940914,-136.8363531333431,0
2025-10-15 06:14:00,35.720234000000005,12.0,-154.7510123744335,1.174785691940914,-153.57622668249257,0
2025-10-15 06:14:30,32.802532,12.0,-185.71281344594567,1.174785691940914,-184.53802775400476,0
2025-10-15 06:15:00,33.396023,12.0,-179.41486037200843,1.174785691940914,-178.24007468006752,0
2025-10-15 06:15:30,36.972983,12.0,-141.45720603967567,1.174785691940914,-140.28242034773476,0
2025-10-15 06:16:00,36.60683,12.0,-145.34271468577361,1.174785691940914,-144.1679289938327,0
2025-10-15 06:16:30,32.963224,12.0,-184.00759689614608,1.174785691940914,-182.83281120420517,0
2025-10-15 06:17:00,32.650026,12.0,-187.3311625556944,1.174785691940914,-186.15637686375348,0
2025-10-15 06:17:30,37.373194,12.0,-137.21028384932487,1.174785691940914,-136.03549815738396,0
2025-10-15 06:18:00,37.860782,12.0,-132.03614246653234,1.174785691940914,-130.86135677459143,0
2025-10-15 06:18:30,32.995729,12.0,-183.66266333410667,1.174785691940914,-182.48787764216576,0
2025-10-15 06:19:00,32.547236,12.0,-188.42194000045768,1.174785691940914,-187.24715430851677,0
2025-10-15 06:19:30,37.017427,12.0,-140.98557929821192,1.174785691940914,-139.810793606271,0
2025-10-15 06:20:00,37.985028,12.0,-130.717680219212,1.174785691940914,-129.5428945272711,0
2025-10-15 06:20:30,33.453765000000004,12.0,-178.80211914022007,1.174785691940914,-177.62733344827916,0
2025-10-15 06:21:00,32.190796000000006,12.0,-192.20437712869403,1.174785691940914,-191.02959143675312,0
2025-10-15 06:21:30,35.728201,12.0,-154.66646889839086,1.174785691940914,-153.49168320644995,0
2025-10-15 06:22:00,37.740667,12.0,-133.31076774893083,1.174785691940914,-132.13598205698992,0
2025-10-15 06:22:30,34.767925000000005,12.0,-164.8566372177556,1.174785691940914,-163.6818515258147,0
2025-10-15 06:23:00,32.360028,12.0,-190.4085365942824,1.174785691940914,-189.23375090234148,0
2025-10-15 06:23:30,31.507931,12.0,-199.45074097554968,1.174785691940914,-198.27595528360877,0
2025-10-15 06:24:00,19.618943,12.0,-325.6132076694048,1.174785691940914,-324.43842197746386,0
2025-10-15 06:24:30,8.592094000000003,12.0,-442.626907212265,1.174785691940914,-441.45212152032406,0
2025-10-15 06:25:00,8.836956999999998,12.0,-440.0284926052306,1.174785691940914,-438.85370691328967,0
2025-10-15 06:25:30,13.172619999999997,12.0,-394.01970372990496,1.174785691940914,-392.844918037964,0
2025-10-15 06:26:00,28.975072999999995,12.0,-226.32868997047382,1.174785691940914,-225.1539042785329,0
2025-10-15 06:26:30,38.204063,12.0,-128.39334480123628,1.174785691940914,-127.21855910929537,0
2025-10-15 06:27:00,33.411773,12.0,-179.24772597415827,1.174785691940914,-178.07294028221736,0
2025-10-15 06:27:30,32.311781,12.0,-190.92051966050957,1.174785691940914,-189.74573396856866,0
2025-10-15 06:28:00,35.95544099999999,12.0,-152.25506441791606,1.174785691940914,-151.08027872597515,0
2025-10-15 06:28:30,37.704631,12.0,-133.6931712512121,1.174785691940914,-132.5183855592712,0
2025-10-15 06:29:00,34.689111999999994,12.0,-165.6929777445981,1.174785691940914,-164.51819205265718,0
2025-10-15 06:29:30,32.424722,12.0,-189.72202276986835,1.174785691940914,-188.54723707792743,0
2025-10-15 06:30:00,34.739194,12.0,-165.16152219455785,1.174785691940914,-163.98673650261694,0
2025-10-15 06:30:30,37.270519,12.0,-138.29984094769114,1.174785691940914,-137.12505525575023,0
2025-10-15 06:31:00,35.564491000000004,12.0,-156.40371158233086,1.174785691940914,-155.22892589038995,0
2025-10-15 06:31:30,32.88381699999999,12.0,-184.8502407774217,1.174785691940914,-183.6754550854808,0
2025-10-15 06:32:00,33.643522000000004,12.0,-176.7884733032131,1.174785691940914,-175.61368761127218,0
2025-10-15 06:32:30,37.333986,11.904,-137.6263476887477,0.0,-137.6263476887477,0
2025-10-15 06:33:00,36.916532,12.0,-142.05624755669422,1.174785691940914,-140.8814618647533,0
2025-10-15 06:33:30,32.900932,12.0,-184.66862139842445,1.174785691940914,-183.49383570648354,0
2025-10-15 06:34:00,32.630182000000005,12.0,-187.54174128527777,1.174785691940914,-186.36695559333685,0
2025-10-15 06:34:30,37.382072,11.904,-137.11607310747632,0.0,-137.11607310747632,0
2025-10-15 06:35:00,37.611391,12.0,-134.6826068864853,1.174785691940914,-133.5078211945444,0
2025-10-15 06:35:30,33.048332,12.0,-183.10445566870257,1.174785691940914,-181.92966997676166,0
2025-10-15 06:36:00,32.661745999999994,12.0,-187.2067933402783,1.174785691940914,-186.03200764833738,0
2025-10-15 06:36:30,36.808011,11.904,-143.20784069885931,0.0,-143.20784069885931,0
2025-10-15 06:37:00,37.939385,11.904,-131.20203039832796,0.0,-131.20203039832796,0
2025-10-15 06:37:30,33.426073,12.0,-179.09597855261802,1.174785691940914,-177.9211928606771,0
2025-10-15 06:38:00,32.230523000000005,12.0,-191.78280581292296,1.174785691940914,-190.60802012098205,0
2025-10-15 06:38:30,35.868669999999995,12.0,-153.17585291543094,1.174785691940914,-152.00106722349003,0
2025-10-15 06:39:00,37.747696,11.904,-133.23617805480458,0.0,-133.23617805480458,0
2025-10-15 06:39:30,34.900398,12.0,-163.45087245036459,1.174785691940914,-162.27608675842367,0
2025-10-15 06:40:00,32.315062999999995,12.0,-190.88569203551,1.174785691940914,-189.7109063435691,0
2025-10-15 06:40:30,34.400268,12.0,-168.7581058723849,1.174785691940914,-167.583320180444,0
2025-10-15 06:41:00,37.357752,12.0,-137.37414984117268,1.174785691940914,-136.19936414923177,0
2025-10-15 06:41:30,35.906364,12.0,-152.77585520161716,1.174785691940914,-151.60106950967625,0
2025-10-15 06:42:00,33.118605,12.0,-182.35873912647227,1.174785691940914,-181.18395343453136,0
2025-10-15 06:42:30,33.561051000000006,12.0,-177.6636314571879,1.174785691940914,-176.488845765247,0
2025-10-15 06:43:00,37.111953,12.0,-139.98249700670792,1.174785691940914,-138.807711314767,0
2025-10-15 06:43:30,37.040455,12.0,-140.7412128909932,1.174785691940914,-139.5664271990523,0
2025-10-15 06:44:00,33.160419000000005,12.0,-181.91502117652252,1.174785691940914,-180.7402354845816,0
2025-10-15 06:44:30,32.665499,11.904,-187.1669676009048,0.0,-187.1669676009048,0
2025-10-15 06:45:00,37.155678,12.0,-139.51850008315236,1.174785691940914,-138.34371439121145,0
2025-10-15 06:45:30,37.602237,12.0,-134.77974645968655,1.174785691940914,-133.60496076774564,0
2025-10-15 06:46:00,33.135537,12.0,-182.1790616900025,1.174785691940914,-181.0042759980616,0
2025-10-15 06:46:30,32.363800999999995,12.0,-190.368498620753,1.174785691940914,-189.1937129288121,0
2025-10-15 06:47:00,37.000042,12.0,-141.17006383831512,1.174785691940914,-139.9952781463742,0
2025-10-15 06:47:30,38.329931,12.0,-127.05767036386426,1.174785691940914,-125.88288467192335,0
2025-10-15 06:48:00,33.327509000000006,12.0,-180.1419109202184,1.174785691940914,-178.9671252282775,0
2025-10-15 06:48:30,32.100187000000005,12.0,-193.1658933607454,1.174785691940914,-191.9911076688045,0
2025-10-15 06:49:00,35.717431000000005,12.0,-154.7807569913969,1.174785691940914,-153.605971299456,0
2025-10-15 06:49:30,37.653642,12.0,-134.23425162022696,1.174785691940914,-133.05946592828604,0
2025-10-15 06:50:00,34.749561,12.0,-165.0515106197951,1.174785691940914,-163.87672492785418,0
2025-10-15 06:50:30,32.20821599999999,12.0,-192.01952117881797,1.174785691940914,-190.84473548687706,0
2025-10-15 06:51:00,34.353106999999994,12.0,-169.2585646239413,1.174785691940914,-168.0837789320004,0
2025-10-15 06:51:30,37.241263,12.0,-138.61029707108835,1.174785691940914,-137.43551137914744,0
2025-10-15 06:52:00,35.668964,12.0,-155.29507463334016,1.174785691940914,-154.12028894139925,0
2025-10-15 06:52:30,32.82052,12.0,-185.52193004603902,1.174785691940914,-184.3471443540981,0
2025-10-15 06:53:00,33.543097,12.0,-177.85415405902936,1.174785691940914,-176.67936836708844,0
2025-10-15 06:53:30,37.122881,11.904,-139.8665322638694,0.0,-139.8665322638694,0
2025-10-15 06:54:00,36.901168,12.0,-142.21928583533358,1.174785691940914,-141.04450014339267,0
2025-10-15 06:54:30,33.075978000000006,12.0,-182.81108439486337,1.174785691940914,-181.63629870292246,0
2025-10-15 06:55:00,32.679460000000006,12.0,-187.01881754830873,1.174785691940914,-185.84403185636782,0
2025-10-15 06:55:30,37.32967,12.0,-137.6721478196126,1.174785691940914,-136.4973621276717,0
2025-10-15 06:56:00,37.808555,12.0,-132.59036012980363,1.174785691940914,-131.41557443786272,0
2025-10-15 06:56:30,33.128012,12.0,-182.2589147911976,1.174785691940914,-181.0841290992567,0
2025-10-15 06:57:00,32.315937000000005,12.0,-190.87641740289268,1.174785691940914,-189.70163171095177,0
2025-10-15 06:57:30,37.368601,12.0,-137.25902342325034,1.174785691940914,-136.08423773130943,0
2025-10-15 06:58:00,38.129039,12.0,-129.1894775672244,1.174785691940914,-128.0146918752835,0
2025-10-15 06:58:30,32.705027,12.0,-186.74750801498587,1.174785691940914,-185.57272232304496,0
2025-10-15 06:59:00,32.128772,12.0,-192.8625576932821,1.174785691940914,-191.6877720013412,0
2025-10-15 06:59:30,36.562061,12.0,-145.81779023227242,1.174785691940914,-144.6430045403315,0
2025-10-15 07:00:00,38.031725,12.0,-130.2221453000748,1.174785691940914,-129.0473596081339,0
2025-10-15 07:00:30,33.923784,12.0,-173.81441485176606,1.174785691940914,-172.63962915982515,0
2025-10-15 07:01:00,32.17222700000001,12.0,-192.40142593083246,1.174785691940914,-191.22664023889155,0
2025-10-15 07:01:30,35.509908,12.0,-156.98293042917894,1.174785691940914,-155.80814473723802,0
2025-10-15 07:02:00,37.850856,12.0,-132.14147427815527,1.174785691940914,-130.96668858621436,0
2025-10-15 07:02:30,35.135891,12.0,-160.95188954541624,1.174785691940914,-159.77710385347532,0
2025-10-15 07:03:00,32.467832,12.0,-189.26455204660982,1.174785691940914,-188.0897663546689,0
2025-10-15 07:03:30,34.201342999999994,12.0,-170.8690398465024,1.174785691940914,-169.6942541545615,0
2025-10-15 07:04:00,37.050138,11.904,-140.63845972436573,0.0,-140.63845972436573,0
2025-10-15 07:04:30,36.176491,12.0,-149.90934640872325,1.174785691940914,-148.73456071678234,0
2025-10-15 07:05:00,33.226001999999994,12.0,-181.21907354387443,1.174785691940914,-180.04428785193352,0
2025-10-15 07:05:30,33.076558000000006,12.0,-182.80492960433938,1.174785691940914,-181.63014391239847,0
2025-10-15 07:06:00,37.438207,12.0,-136.52038489012267,1.174785691940914,-135.34559919818176,0
2025-10-15 07:06:30,37.640001,11.904,-134.37900592632693,0.0,-134.37900592632693,0
2025-10-15 07:07:00,33.090642,12.0,-182.65547431168403,1.174785691940914,-181.48068861974312,0
2025-10-15 07:07:30,32.559584,12.0,-188.29090663254308,1.174785691940914,-187.11612094060217,0
2025-10-15 07:08:00,37.343856,12.0,-137.5216101327616,1.174785691940914,-136.34682444082068,0
2025-10-15 07:08:30,37.749225,12.0,-133.21995275357833,1.174785691940914,-132.04516706163741,0
2025-10-15 07:09:00,32.72599,12.0,-186.5250547843742,1.174785691940914,-185.35026909243328,0
2025-10-15 07:09:30,32.39019999999999,12.0,-190.08836014654048,1.174785691940914,-188.91357445459957,0
2025-10-15 07:10:00,36.464054,12.0,-146.85781187862827,1.174785691940914,-145.68302618668736,0
2025-10-15 07:10:30,37.814373,11.904,-132.5286212138231,0.0,-132.5286212138231,0
2025-10-15 07:11:00,33.97162,11.904,-173.30679319744462,0.0,-173.30679319744462,0
2025-10-15 07:11:30,32.072402999999994,12.0,-193.46072905026105,1.174785691940914,-192.28594335832014,0
