,cpu,voltage,label
262,36.176491,12.0,0
263,33.226001999999994,12.0,0
264,33.076558000000006,12.0,0
265,37.438207,12.0,0
266,37.640001,11.904,0
267,33.090642,12.0,0
268,32.559584,12.0,0
269,37.343856,12.0,0
270,37.749225,12.0,0
271,32.72599,12.0,0
272,32.39019999999999,12.0,0
273,36.464054,12.0,0
274,37.814373,11.904,0
275,33.97162,11.904,0
276,32.072402999999994,12.0,0
277,35.09738,12.0,0
278,37.528622,12.0,0
279,35.213266000000004,12.0,0
280,32.455528,12.0,0
281,33.861898,11.904,0
282,37.119596,11.904,0
283,36.437391,12.0,0
284,33.070828000000006,12.0,0
285,32.731714,12.0,0
286,37.251049,11.904,0
287,37.550478,11.904,0
288,32.816857,12.0,0
289,32.584113,12.0,0
290,37.671448,12.0,0
291,37.802667,12.0,0
292,32.824027,12.0,0
293,32.407039,12.0,0
294,36.454077,12.0,0
295,37.914436,12.0,0
296,33.816834,12.0,0
297,32.12266700000001,11.904,0
298,35.245638,11.904,0
299,37.575898,12.0,0
300,35.095021,12.0,0
301,32.413841000000005,12.0,0
302,34.188081999999994,12.0,0
303,37.054496,12.0,0
304,36.238375,11.904,0
305,33.12168200000001,11.904,0
306,32.946293999999995,12.0,0
307,37.282849,11.904,0
308,37.466319,12.0,0
309,33.090228,12.0,0
310,32.520836,12.0,0
311,37.507253,12.0,0
312,37.987236,12.0,0
313,32.902275,11.904,0
314,32.592422,11.904,0
315,36.55606,12.0,0
316,37.90326,11.904,0
317,34.239225000000005,11.904,0
318,32.252661,12.0,0
319,34.87231800000001,12.0,0
320,37.440841,12.0,0
321,35.534131,12.0,0
322,32.787628999999995,12.0,0
323,33.511021,12.0,0
324,37.146357,11.904,0
325,36.931337,12.0,0
326,33.034136000000004,12.0,0
327,32.66077,11.904,0
328,37.374126,12.0,0
329,37.731307,12.0,0
330,33.001649,12.0,0
331,32.534199,12.0,0
332,36.745477,12.0,0
333,37.806219,12.0,0
334,33.466173999999995,12.0,0
335,32.26751899999999,12.0,0
336,35.695072,12.0,0
337,37.751536,12.0,0
338,34.607358000000005,12.0,0
339,31.981724,12.0,0
340,34.599132999999995,12.0,0
341,37.345208,12.0,0
342,36.090331,12.0,0
343,33.37199699999999,12.0,0
344,33.903561999999994,12.0,0
345,37.564663,12.0,0
346,36.956583,12.0,0
347,33.354974,12.0,0
348,34.859905,12.0,0
349,37.529828,12.0,0
350,35.15097299999999,12.0,0
351,32.545700999999994,12.0,0
352,34.132197000000005,12.0,0
353,37.04082,12.0,0
354,36.366434,12.0,0
355,33.216712,11.904,0
356,33.006598,12.0,0
357,37.248184,12.0,0
358,37.473926,12.0,0
359,33.231307,12.0,0
360,32.648932,12.0,0
361,37.394973,12.0,0
362,37.739324,12.0,0
363,32.66005,12.0,0
364,32.283833,12.0,0
365,36.558689,12.0,0
366,37.952807,12.0,0
367,33.886881,12.0,0
368,32.30605,12.0,0
369,35.41968,12.0,0
370,37.688034,12.0,0
371,35.045044000000004,12.0,0
372,32.413422,12.0,0
373,33.986554,12.0,0
374,37.281891,12.0,0
375,36.542039,12.0,0
376,32.989309000000006,11.904,0
377,32.668769,12.0,0
378,37.043331,12.0,0
379,37.602123,12.0,0
380,33.118785,12.0,0
381,28.89832,12.0,0
382,17.407807000000005,12.0,0
383,8.588999999999999,12.0,0
384,8.839755999999994,12.0,0
385,14.040137,12.0,0
386,28.974903,12.0,0
387,37.870762,12.0,0
388,34.581047,12.0,0
389,32.51881,12.0,0
390,34.540563000000006,12.0,0
391,36.981312,12.0,0
392,36.047187,12.0,0
393,33.203913,12.0,0
394,33.107358000000005,12.0,0
395,37.493099,12.0,0
396,37.572719,12.0,0
397,33.13006,12.0,0
398,32.570335,12.0,0
399,37.386609,12.0,0
400,38.18739,12.0,0
401,33.115306000000004,12.0,0
402,32.16912000000001,12.0,0
403,36.107673,12.0,0
404,37.94467,12.0,0
405,34.541999000000004,12.0,0
406,32.405063,12.0,0
407,34.601909000000006,12.0,0
408,37.129149,12.0,0
409,35.975042,12.0,0
410,33.152542,12.0,0
411,32.998926,11.904,0
412,37.44349,12.0,0
413,37.657562,12.0,0
414,33.011213999999995,12.0,0
415,32.653801,12.0,0
416,37.460266,12.0,0
417,38.009404,12.0,0
418,33.13398599999999,12.0,0
419,32.361538,11.904,0
420,35.99410399999999,12.0,0
421,37.895186,12.0,0
422,34.794978,12.0,0
423,32.374307,12.0,0
424,34.353521,12.0,0
425,37.014909,12.0,0
426,35.954072999999994,12.0,0
427,33.11642500000001,11.904,0
428,33.046926,12.0,0
429,37.319667,12.0,0
430,37.536224,11.904,0
431,33.169487000000004,11.904,0
432,32.594398,11.904,0
433,37.572064,11.904,0
434,38.293479,12.0,0
435,32.771722999999994,12.0,0
436,32.045163,12.0,0
437,36.309865,12.0,0
438,37.856207,12.0,0
439,34.133160000000004,12.0,0
440,32.195479000000006,11.904,0
441,35.13998599999999,12.0,0
442,37.62958,12.0,0
443,35.434459000000004,12.0,0
444,32.836363000000006,12.0,0
445,33.838857000000004,12.0,0
446,37.219461,11.904,0
447,36.898773,12.0,0
448,33.091887,11.904,0
449,32.575371000000004,12.0,0
450,37.192292,11.904,0
451,37.687155,11.904,0
452,33.070795000000004,11.904,0
453,32.44218600000001,11.904,0
454,37.510132,12.0,0
455,37.886061,12.0,0
456,32.732573,12.0,0
457,32.485726,12.0,0
458,36.4685,12.0,0
459,37.938009,12.0,0
460,34.171385,12.0,0
461,32.208285000000004,12.0,0
462,35.196546,12.0,0
463,37.816108,12.0,0
464,35.288443,12.0,0
465,32.532754,12.0,0
466,34.238732,12.0,0
467,37.035043,12.0,0
468,36.151538,12.0,0
469,33.114553,12.0,0
470,33.342879999999994,12.0,0
471,37.133539,12.0,0
472,37.041804,12.0,0
473,33.211533,12.0,0
474,32.614461000000006,12.0,0
475,37.263152,12.0,0
476,37.812609,12.0,0
477,32.839490999999995,12.0,0
478,32.419285,11.904,0
479,37.31361,12.0,0
480,37.563427,12.0,0
481,32.865516,12.0,0
482,32.308541000000005,11.904,0
483,37.242455,11.904,0
484,37.993649,12.0,0
485,32.795793,12.0,0
486,32.268328,12.0,0
487,36.840193,12.0,0
488,38.074842,12.0,0
489,33.635195,12.0,0
490,32.187709,12.0,0
491,35.764908000000005,12.0,0
492,37.544884,11.904,0
493,34.283818,12.0,0
494,32.291659,12.0,0
495,35.153459999999995,12.0,0
496,37.677262,12.0,0
497,35.202254999999994,12.0,0
498,32.248965,12.0,0
499,34.168519,12.0,0
500,37.143357,12.0,0
501,35.90773299999999,12.0,0
502,33.059518,12.0,0
503,33.488437000000005,12.0,0
504,37.052937,12.0,0
505,36.727698,12.0,0
506,32.9571,12.0,0
507,32.706418,12.0,0
508,37.313725,12.0,0
509,37.637447,11.904,0
510,32.960151999999994,12.0,0
511,32.29131700000001,12.0,0
512,37.046677,12.0,0
513,37.755867,11.904,0
514,32.871994,12.0,0
515,32.362713,12.0,0
516,37.082218,12.0,0
517,37.624497,12.0,0
518,33.015992999999995,11.904,0
519,32.211156,12.0,0
520,36.502877,12.0,0
521,38.052013,12.0,0
522,33.363192,12.0,0
523,32.103590999999994,12.0,0
524,35.954915,12.0,0
525,37.566415,12.0,0
526,34.427375999999995,12.0,0
527,32.315903000000006,12.0,0
528,35.089018,11.904,0
529,37.667264,11.904,0
530,34.918358999999995,12.0,0
531,32.179230000000004,12.0,0
532,34.330391000000006,12.0,0
533,37.125225,12.0,0
534,35.845704,12.0,0
535,32.770467999999994,12.0,0
536,33.482093000000006,12.0,0
537,36.87788,12.0,0
538,36.395399,12.0,0
539,33.141474,12.0,0
540,32.90672000000001,12.0,0
541,36.863296,12.0,0
542,37.067735,12.0,0
543,32.767379000000005,12.0,0
544,32.234365999999994,12.0,0
545,36.772895,11.904,0
546,37.407928,12.0,0
547,32.844847,12.0,0
548,32.039221,12.0,0
549,36.588793,12.0,0
550,37.42742,12.0,0
551,32.640703,12.0,0
552,31.916422,12.0,0
553,36.434049,12.0,0
554,37.133967,11.904,0
555,32.751433000000006,12.0,0
556,31.961288,12.0,0
557,36.523611,12.0,0
558,37.308747,12.0,0
559,32.451104,12.0,0
560,31.715746,12.0,0
561,36.406406,12.0,0
562,37.168463,12.0,0
563,32.811409,12.0,0
564,32.145624,12.0,0
565,36.560087,12.0,0
566,37.244534,12.0,0
567,32.649413,12.0,0
568,31.928249,12.0,0
569,36.275052,12.0,0
570,36.974025,12.0,0
571,32.789153,12.0,0
572,32.03909899999999,11.904,0
573,36.635906,11.904,0
574,37.490032,12.0,0
575,32.63776300000001,12.0,0
576,31.797766,12.0,0
577,36.450521,12.0,0
578,37.23274,12.0,0
579,32.727946,12.0,0
580,31.80283,12.0,0
581,36.617731,12.0,0
582,37.62289,12.0,0
583,23.976987,12.0,0
584,10.895453000000003,12.0,0
585,8.616437000000005,12.0,0
586,8.979027000000002,12.0,0
587,21.04701900000001,11.904,0
588,32.481803,12.0,0
589,33.923207000000005,12.0,0
590,37.273363,12.0,0
591,36.66648,12.0,0
592,33.134995,12.0,0
593,32.801089000000005,11.904,0
594,37.230324,11.904,0
595,37.710939,12.0,0
596,33.179485,12.0,0
597,32.38639499999999,12.0,0
598,37.292901,12.0,0
599,38.178408,12.0,0
600,33.120448999999994,12.0,0
601,32.187918999999994,11.904,0
602,36.19646,12.0,0
603,37.959869,12.0,0
604,34.38113800000001,12.0,0
605,32.35906,12.0,0
606,35.03905399999999,12.0,0
607,37.552784,12.0,0
608,35.485314,11.904,0
609,32.818325,12.0,0
610,33.62302,12.0,0
611,37.276939,11.904,0
612,37.075053,12.0,0
613,32.975736,12.0,0
614,32.618446000000006,12.0,0
615,37.390313,12.0,0
616,37.687155,12.0,0
617,33.008934999999994,12.0,0
618,32.50953,12.0,0
619,34.937635,11.904,0
620,38.239702,11.904,0
621,35.460587000000004,12.0,0
622,32.108165,12.0,0
623,36.528273,12.0,0
624,38.23132,12.0,0
625,34.038045999999994,12.0,0
626,32.468140000000005,12.0,0
627,37.782752,12.0,0
628,38.298825,12.0,0
629,32.994371,12.0,0
630,32.325286000000006,12.0,0
631,37.128384,12.0,0
632,37.780625,11.904,0
633,33.057094000000006,12.0,0
634,32.517419000000004,12.0,0
635,36.741659,12.0,0
636,38.000449,12.0,0
637,33.468729,12.0,0
638,32.270075000000006,12.0,0
639,36.005867,12.0,0
640,37.569123,12.0,0
641,34.160118999999995,12.0,0
642,32.084543,12.0,0
643,35.240844,12.0,0
644,37.782584,12.0,0
645,34.96436,12.0,0
646,32.270162,12.0,0
647,34.568513,12.0,0
648,37.407389,12.0,0
649,35.691802,12.0,0
650,32.662425,12.0,0
651,34.047188000000006,12.0,0
652,37.132505,12.0,0
653,35.949023999999994,12.0,0
654,32.815573,11.904,0
655,33.8584,11.904,0
656,37.10716,12.0,0
657,36.027282,12.0,0
658,32.667942999999994,12.0,0
659,33.940494,12.0,0
660,37.179424,11.904,0
661,35.825153,12.0,0
662,32.751214000000004,12.0,0
663,33.800858000000005,12.0,0
664,36.836947,12.0,0
665,36.031748,12.0,0
666,32.916256000000004,12.0,0
667,33.476569,12.0,0
668,36.888453,12.0,0
669,36.558425,12.0,0
670,33.212729,12.0,0
671,33.292621,12.0,0
672,37.089432,12.0,0
673,36.900805,12.0,0
674,32.891611999999995,12.0,0
675,32.828068,12.0,0
676,36.912118,12.0,0
677,37.030692,12.0,0
678,32.967939,12.0,0
679,32.644746,12.0,0
680,36.813567,12.096,0
681,37.132484,12.0,0
682,32.953046,12.0,0
683,32.677531,12.0,0
684,37.137462,12.0,0
685,37.12923431841432,12.0,0
686,37.121006636828646,12.0,0
687,37.112778955242966,12.0,0
688,37.104551273657286,12.0,0
689,37.09632359207161,12.0,0
690,37.08809591048593,12.0,0
691,37.07986822890025,12.0,0
692,37.07164054731458,12.0,0
693,37.0634128657289,12.0,0
694,37.05518518414322,12.0,0
695,37.04695750255755,12.0,0
696,37.03872982097187,12.0,0
697,37.030502139386186,12.0,0
698,37.02227445780051,12.0,0
699,37.01404677621483,12.0,0
700,37.00581909462915,12.0,0
701,36.99759141304348,12.0,0
702,36.9893637314578,12.0,0
703,36.98113604987212,12.0,0
704,36.97290836828645,12.0,0
705,36.96468068670077,12.0,0
706,36.95645300511509,12.0,0
707,36.94822532352941,12.0,0
708,36.93999764194373,12.0,0
709,36.93176996035805,12.0,0
710,36.92354227877238,12.0,0
711,36.9153145971867,12.0,0
712,36.90708691560102,12.0,0
713,36.89885923401535,12.0,0
714,36.89063155242967,12.0,0
715,36.88240387084399,12.0,0
716,36.87417618925832,12.0,0
717,36.86594850767264,12.0,0
718,36.85772082608696,12.0,0
719,36.84949314450128,12.0,0
720,36.8412654629156,12.0,0
721,36.83303778132992,12.0,0
722,36.82481009974425,12.0,0
723,36.81658241815857,12.0,0
724,36.80835473657289,12.0,0
725,36.800127054987215,12.0,0
726,36.791899373401534,12.0,0
727,36.783671691815854,12.0,0
728,36.77544401023018,12.0,0
729,36.7672163286445,12.0,0
730,36.75898864705882,12.0,0
731,36.75076096547315,12.0,0
732,36.74253328388747,12.0,0
733,36.73430560230179,12.0,0
734,36.72607792071612,12.0,0
735,36.71785023913044,12.0,0
736,36.70962255754476,12.0,0
737,36.70139487595908,12.0,0
738,36.6931671943734,12.0,0
739,36.68493951278772,12.0,0
740,36.67671183120205,12.0,0
741,36.66848414961637,12.0,0
742,36.66025646803069,12.0,0
743,36.652028786445015,12.0,0
744,36.643801104859335,12.0,0
745,36.635573423273655,12.0,0
746,36.62734574168798,12.0,0
747,36.6191180601023,12.0,0
748,36.61089037851662,12.0,0
749,36.60266269693095,12.0,0
750,36.59443501534527,12.0,0
751,36.58620733375959,12.0,0
752,36.57797965217392,12.0,0
753,36.56975197058824,12.0,0
754,36.56152428900256,12.0,0
755,36.55329660741688,12.0,0
756,36.5450689258312,12.0,0
757,36.53684124424552,12.0,0
758,36.52861356265985,12.0,0
759,36.52038588107417,12.0,0
760,36.51215819948849,12.0,0
761,36.503930517902816,12.0,0
762,36.495702836317136,12.0,0
763,36.487475154731456,12.0,0
764,36.47924747314578,12.0,0
765,36.4710197915601,12.0,0
766,36.46279210997442,12.0,0
767,36.45456442838875,12.0,0
768,36.44633674680307,12.0,0
769,36.43810906521739,12.0,0
770,36.42988138363172,12.0,0
771,36.42165370204604,12.0,0
772,36.41342602046036,12.0,0
773,36.40519833887468,12.0,0
774,36.396970657289,12.0,0
775,36.38874297570332,12.0,0
776,36.38051529411765,12.0,0
777,36.37228761253197,12.0,0
778,36.36405993094629,12.0,0
779,36.35583224936062,12.0,0
780,36.34760456777494,12.0,0
781,36.33937688618926,12.0,0
782,36.331149204603584,12.0,0
783,36.322921523017904,12.0,0
784,36.314693841432224,12.0,0
785,36.30646615984655,12.0,0
786,36.29823847826087,12.0,0
787,36.29001079667519,12.0,0
788,36.28178311508952,12.0,0
789,36.27355543350384,12.0,0
790,36.26532775191816,12.0,0
791,36.25710007033248,12.0,0
792,36.2488723887468,12.0,0
793,36.24064470716112,12.0,0
794,36.23241702557545,12.0,0
795,36.22418934398977,12.0,0
796,36.21596166240409,12.0,0
797,36.20773398081842,12.0,0
798,36.19950629923274,12.0,0
799,36.19127861764706,12.0,0
800,36.183050936061385,12.0,0
801,36.1748232544757,12.0,0
802,36.16659557289002,12.0,0
803,36.15836789130435,12.0,0
804,36.15014020971867,12.0,0
805,36.14191252813299,12.0,0
806,36.13368484654732,12.0,0
807,36.12545716496164,12.0,0
808,36.11722948337596,12.0,0
809,36.109001801790285,12.0,0
810,36.100774120204605,12.0,0
811,36.092546438618925,12.0,0
812,36.08431875703325,12.0,0
813,36.07609107544757,12.0,0
814,36.06786339386189,12.0,0
815,36.05963571227622,12.0,0
816,36.05140803069054,12.0,0
817,36.04318034910486,12.0,0
818,36.03495266751919,12.0,0
819,36.026724985933505,12.0,0
820,36.018497304347825,12.0,0
821,36.01026962276215,12.0,0
822,36.00204194117647,12.0,0
823,35.99381425959079,12.0,0
824,35.98558657800512,12.0,0
825,35.97735889641944,12.0,0
826,35.96913121483376,12.0,0
827,35.960903533248086,12.0,0
828,35.952675851662406,12.0,0
829,35.944448170076726,12.0,0
830,35.93622048849105,12.0,0
831,35.92799280690537,12.0,0
832,35.91976512531969,12.0,0
833,35.91153744373402,12.0,0
834,35.90330976214834,12.0,0
835,35.89508208056266,12.0,0
836,35.886854398976986,12.0,0
837,35.878626717391306,12.0,0
838,35.870399035805626,12.0,0
839,35.86217135421995,12.0,0
840,35.85394367263427,12.0,0
841,35.84571599104859,12.0,0
842,35.83748830946292,12.0,0
843,35.82926062787724,12.0,0
844,35.82103294629156,12.0,0
845,35.81280526470589,12.0,0
846,35.804577583120206,12.0,0
847,35.796349901534526,12.0,0
848,35.78812221994885,12.0,0
849,35.77989453836317,12.0,0
850,35.77166685677749,12.0,0
851,35.76343917519182,12.0,0
852,35.75521149360614,12.0,0
853,35.74698381202046,12.0,0
854,35.73875613043478,12.0,0
855,35.73052844884911,12.0,0
856,35.72230076726343,12.0,0
857,35.714073085677754,12.0,0
858,35.705845404092074,12.0,0
859,35.69761772250639,12.0,0
860,35.68939004092071,12.0,0
861,35.68116235933504,12.0,0
862,35.67293467774936,12.0,0
863,35.66470699616369,12.0,0
864,35.65647931457801,12.0,0
865,35.64825163299233,12.0,0
866,35.64002395140665,12.0,0
867,35.631796269820974,12.0,0
868,35.623568588235294,12.0,0
869,35.61534090664962,12.0,0
870,35.60711322506394,12.0,0
871,35.59888554347826,12.0,0
872,35.59065786189258,12.0,0
873,35.58243018030691,12.0,0
874,35.57420249872123,12.0,0
875,35.565974817135555,12.0,0
876,35.557747135549874,12.0,0
877,35.549519453964194,12.0,0
878,35.541291772378514,12.0,0
879,35.53306409079284,12.0,0
880,35.52483640920716,12.0,0
881,35.51660872762149,12.0,0
882,35.50838104603581,12.0,0
883,35.50015336445013,12.0,0
884,35.49192568286445,12.0,0
885,35.483698001278775,12.0,0
886,35.475470319693095,12.0,0
887,35.467242638107415,12.0,0
888,35.45901495652174,12.0,0
889,35.45078727493606,12.0,0
890,35.44255959335038,12.0,0
891,35.43433191176471,12.0,0
892,35.42610423017903,12.0,0
893,35.41787654859335,12.0,0
894,35.409648867007675,12.0,0
895,35.401421185421995,12.0,0
896,35.393193503836315,12.0,0
897,35.38496582225064,12.0,0
898,35.37673814066496,12.0,0
899,35.36851045907928,12.0,0
900,35.36028277749361,12.0,0
901,35.35205509590793,12.0,0
902,35.34382741432225,12.0,0
903,35.335599732736576,12.0,0
904,35.327372051150896,12.0,0
905,35.319144369565215,12.0,0
906,35.31091668797954,12.0,0
907,35.30268900639386,12.0,0
908,35.29446132480818,12.0,0
909,35.28623364322251,12.0,0
910,35.27800596163683,12.0,0
911,35.26977828005115,12.0,0
912,35.26155059846548,12.0,0
913,35.2533229168798,12.0,0
914,35.24509523529412,12.0,0
915,35.23686755370844,12.0,0
916,35.22863987212276,12.0,0
917,35.22041219053708,12.0,0
918,35.21218450895141,12.0,0
919,35.20395682736573,12.0,0
920,35.19572914578005,12.0,0
921,35.187501464194376,12.0,0
922,35.179273782608696,12.0,0
923,35.171046101023016,12.0,0
924,35.16281841943734,12.0,0
925,35.15459073785166,12.0,0
926,35.14636305626598,12.0,0
927,35.13813537468031,12.0,0
928,35.12990769309463,12.0,0
929,35.12168001150895,12.0,0
930,35.11345232992328,12.0,0
931,35.1052246483376,12.0,0
932,35.09699696675192,12.0,0
933,35.088769285166244,12.0,0
934,35.08054160358056,12.0,0
935,35.07231392199488,12.0,0
936,35.06408624040921,12.0,0
937,35.05585855882353,12.0,0
938,35.04763087723785,12.0,0
939,35.03940319565218,12.0,0
940,35.0311755140665,12.0,0
941,35.02294783248082,12.0,0
942,35.014720150895144,12.0,0
943,35.006492469309464,12.0,0
944,34.998264787723784,12.0,0
945,34.99003710613811,12.0,0
946,34.98180942455243,12.0,0
947,34.97358174296675,12.0,0
948,34.96535406138108,12.0,0
949,34.9571263797954,12.0,0
950,34.94889869820972,12.0,0
951,34.940671016624044,12.0,0
952,34.932443335038364,12.0,0
953,34.924215653452684,12.0,0
954,34.91598797186701,12.0,0
955,34.90776029028133,12.0,0
956,34.89953260869565,12.0,0
957,34.89130492710998,12.0,0
958,34.8830772455243,12.0,0
959,34.87484956393862,12.0,0
960,34.866621882352945,12.0,0
961,34.858394200767265,12.0,0
962,34.850166519181585,12.0,0
963,34.84193883759591,12.0,0
964,34.83371115601023,12.0,0
965,34.82548347442455,12.0,0
966,34.81725579283888,12.0,0
967,34.8090281112532,12.0,0
